Event,Value,Key,KeyValue
ExitCode,5715,ExitCode_5715,The partial synchronization replication of the %1 database from the primary domain controller %2 completed successfully. %3 change(s) is(are) applied to the database.
ExitCode,5716,ExitCode_5716,The partial synchronization replication of the %1 database from the primary domain controller %2 failed with the following error: %3
ExitCode,5717,ExitCode_5717,The full synchronization replication of the %1 database from the primary domain controller %2 completed successfully.
ExitCode,5718,ExitCode_5718,The full synchronization replication of the %1 database from the primary domain controller %2 failed with the following error: %3
ExitCode,5719,ExitCode_5719,This computer was not able to set up a secure session with a domain controller in domain %1 due to the following: %2 This may lead to authentication problems. Make sure that this computer is connected to the network. If the problem persists please contact your domain administrator.ADDITIONAL INFO If this computer is a domain controller for the specified domain it sets up the secure session to the primary domain controller emulator in the specified domain. Otherwise this computer sets up the secure session to any domain controller in the specified domain.
ExitCode,572,ExitCode_572,{Application Exit by CTRL+C} The application terminated as a result of a CTRL+C.
ExitCode,5720,ExitCode_5720,The session setup to the Windows NT or Windows 2000 Domain Controller %1 for the domain %2 failed because the computer %3 does not have a local security database account.
ExitCode,5721,ExitCode_5721,The session setup to the Windows NT or Windows 2000 Domain Controller %1 for the domain %2 failed because the Domain Controller did not have an account %4 needed to set up the session by this computer %3.ADDITIONAL DATA If this computer is a member of or a Domain Controller in the specified domain the aforementioned account is a computer account for this computer in the specified domain. Otherwise the account is an interdomain trust account with the specified domain.
ExitCode,5722,ExitCode_5722,The session setup from the computer %1 failed to authenticate. The name(s) of the account(s) referenced in the security database is %2. The following error occurred: %3
ExitCode,5723,ExitCode_5723,The session setup from computer '%1' failed because the security database does not contain a trust account '%2' referenced by the specified computer.USER ACTION If this is the first occurrence of this event for the specified computer and account this may be a transient issue that doesn't require any action at this time. If this is a Read-Only Domain Controller and '%2' is a legitimate machine account for the computer '%1' then '%1' should be marked cacheable for this location if appropriate or otherwise ensure connectivity to a domain controller capable of servicing the request (for example a writable domain controller). Otherwise the following steps may be taken to resolve this problem:If '%2' is a legitimate machine account for the computer '%1' then '%1' should be rejoined to the domain.If '%2' is a legitimate interdomain trust account then the trust should be recreated.Otherwise assuming that '%2' is not a legitimate account the following action should be taken on '%1':If '%1' is a Domain Controller then the trust associated with '%2' should be deleted.If '%1' is not a Domain Controller it should be disjoined from the domain.
ExitCode,5724,ExitCode_5724,Could not register control handler with service controller %1.
ExitCode,5725,ExitCode_5725,Could not set service status with service controller %1.
ExitCode,5726,ExitCode_5726,Could not find the computer name %1.
ExitCode,5727,ExitCode_5727,Could not load %1 device driver.
ExitCode,5728,ExitCode_5728,Could not load any transport.
ExitCode,5729,ExitCode_5729,Replication of the %1 Domain Object '%2' from primary domain controller %3 failed with the following error: %4
ExitCode,573,ExitCode_573,{Missing System File} The required system file %hs is bad or missing.
ExitCode,5730,ExitCode_5730,Replication of the %1 Global Group '%2' from primary domain controller %3 failed with the following error: %4
ExitCode,5731,ExitCode_5731,Replication of the %1 Local Group '%2' from primary domain controller %3 failed with the following error: %4
ExitCode,5732,ExitCode_5732,Replication of the %1 User '%2' from primary domain controller %3 failed with the following error: %4
ExitCode,5733,ExitCode_5733,Replication of the %1 Policy Object '%2' from primary domain controller %3 failed with the following error: %4
ExitCode,5734,ExitCode_5734,Replication of the %1 Trusted Domain Object '%2' from primary domain controller %3 failed with the following error: %4
ExitCode,5735,ExitCode_5735,Replication of the %1 Account Object '%2' from primary domain controller %3 failed with the following error: %4
ExitCode,5736,ExitCode_5736,Replication of the %1 Secret '%2' from primary domain controller %3 failed with the following error: %4
ExitCode,5737,ExitCode_5737,The system returned the following unexpected error code: %1
ExitCode,5738,ExitCode_5738,Netlogon has detected two machine accounts for server '%1'. The server can be either a Windows 2000 Server that is a member of the domain or the server can be a LAN Manager server with an account in the SERVERS global group. It cannot be both.
ExitCode,5739,ExitCode_5739,This domain has more global groups than can be replicated to a LanMan BDC. Either delete some of your global groups or remove the LanMan BDCs from the domain.
ExitCode,574,ExitCode_574,{Application Error} The exception %s (0x
ExitCode,5740,ExitCode_5740,The Browser driver returned the following error to Netlogon: %1
ExitCode,5741,ExitCode_5741,Netlogon could not register the %1<1B> name for the following reason: %2
ExitCode,5742,ExitCode_5742,Service failed to retrieve messages needed to boot remote boot clients.
ExitCode,5743,ExitCode_5743,Service experienced a severe error and can no longer provide remote boot for 3Com 3Start remote boot clients.
ExitCode,5744,ExitCode_5744,Service experienced a severe system error and will shut itself down.
ExitCode,5745,ExitCode_5745,Client with computer name %1 failed to acknowledge receipt of the boot data. Remote boot of this client was not completed.
ExitCode,5746,ExitCode_5746,Client with computer name %1 was not booted due to an error in opening file %2.
ExitCode,5747,ExitCode_5747,Client with computer name %1 was not booted due to an error in reading file %2.
ExitCode,5748,ExitCode_5748,Client with computer name %1 was not booted due to insufficient memory at the remote boot server.
ExitCode,5749,ExitCode_5749,Client with computer name %1 will be booted without using checksums because checksum for file %2 could not be calculated.
ExitCode,575,ExitCode_575,{Application Error} The application was unable to start correctly (0x%lx). Click OK to close the application.
ExitCode,5750,ExitCode_5750,Client with computer name %1 was not booted due to too many lines in file %2.
ExitCode,5751,ExitCode_5751,Client with computer name %1 was not booted because the boot block configuration file %2 for this client does not contain boot block line and/or loader line.
ExitCode,5752,ExitCode_5752,Client with computer name %1 was not booted due to a bad size of file %2.
ExitCode,5753,ExitCode_5753,Client with computer name %1 was not booted due to remote boot service internal error.
ExitCode,5754,ExitCode_5754,Client with computer name %1 was not booted because file %2 has an invalid boot header.
ExitCode,5755,ExitCode_5755,Client with computer name %1 was not booted due to network error.
ExitCode,5756,ExitCode_5756,Client with adapter id %1 was not booted due to lack of resources.
ExitCode,5757,ExitCode_5757,Service experienced error copying file or directory %1.
ExitCode,5758,ExitCode_5758,Service experienced error deleting file or directory %1.
ExitCode,5759,ExitCode_5759,Service experienced error setting permissions on file or directory %1.
ExitCode,576,ExitCode_576,{Unable to Create Paging File} The creation of the paging file %hs failed (%lx). The requested size was %ld.
ExitCode,5760,ExitCode_5760,Service experienced error evaluating RPL configurations.
ExitCode,5761,ExitCode_5761,Service experienced error creating RPL profiles for all configurations.
ExitCode,5762,ExitCode_5762,Service experienced error accessing registry.
ExitCode,5763,ExitCode_5763,Service experienced error replacing possibly outdated RPLDISK.SYS.
ExitCode,5764,ExitCode_5764,Service experienced error adding security accounts or setting file permissions. These accounts are the RPLUSER local group and the user accounts for the individual RPL workstations.
ExitCode,5765,ExitCode_5765,Service failed to back up its database.
ExitCode,5766,ExitCode_5766,Service failed to initialize from its database. The database may be missing or corrupted. Service will attempt restoring the database from the backup.
ExitCode,5767,ExitCode_5767,Service failed to restore its database from the backup. Service will not start.
ExitCode,5768,ExitCode_5768,Service successfully restored its database from the backup.
ExitCode,5769,ExitCode_5769,Service failed to initialize from its restored database. Service will not start.
ExitCode,577,ExitCode_577,Windows cannot verify the digital signature for this file. A recent hardware or software change might have installed a file that is signed incorrectly or damaged or that might be malicious software from an unknown source.
ExitCode,5770,ExitCode_5770,The session setup to the Windows NT or Windows 2000 Domain Controller %1 from computer %2 using account %4 failed. %2 is declared to be a BDC in domain %3. However %2 tried to connect as either a DC in a trusted domain a member workstation in domain %3 or as a server in domain %3. Use the Active Directory Users and Computers tool or Server Manager to remove the BDC account for %2.
ExitCode,5771,ExitCode_5771,The Remoteboot database was in NT 3.5 / NT 3.51 format and NT is attempting to convert it to NT 4.0 format. The JETCONV converter will write to the Application event log when it is finished.
ExitCode,5772,ExitCode_5772,Global group SERVERS exists in domain %1 and has members. This group defines Lan Manager BDCs in the domain. Lan Manager BDCs are not permitted in NT domains.
ExitCode,5773,ExitCode_5773,The following DNS server that is authoritative for the DNS domain controller locator records of this domain controller does not support dynamic DNS updates:DNS server IP address: %1 Returned Response Code (RCODE): %2 Returned Status Code: %3USER ACTION Configure the DNS server to allow dynamic DNS updates or manually add the DNS records from the file '%SystemRoot%\System32\Config\Netlogon.dns' to the DNS database.
ExitCode,5774,ExitCode_5774,The dynamic registration of the DNS record '%1' failed on the following DNS server:DNS server IP address: %3 Returned Response Code (RCODE): %4 Returned Status Code: %5For computers and users to locate this domain controller this record must be registered in DNS.USER ACTION Determine what might have caused this failure resolve the problem and initiate registration of the DNS records by the domain controller. To determine what might have caused this failure run DCDiag.exe. To learn more about DCDiag.exe see Help and Support Center. To initiate registration of the DNS records by this domain controller run 'nltest.exe /dsregdns' from the command prompt on the domain controller or restart Net Logon service.Or you can manually add this record to DNS but it is not recommended.ADDITIONAL DATA Error Value: %2
ExitCode,5775,ExitCode_5775,The dynamic deletion of the DNS record '%1' failed on the following DNS server:DNS server IP address: %3 Returned Response Code (RCODE): %4 Returned Status Code: %5USER ACTION To prevent remote computers from connecting unnecessarily to the domain controller delete the record manually or troubleshoot the failure to dynamically delete the record. To learn more about debugging DNS see Help and Support Center.ADDITIONAL DATA Error Value: %2
ExitCode,5776,ExitCode_5776,Failed to create/open file %1 with the following error: %2
ExitCode,5777,ExitCode_5777,Netlogon got the following error while trying to get the subnet to site mapping information from the DS: %1
ExitCode,5778,ExitCode_5778,%1' tried to determine its site by looking up its IP address ('%2') in the Configuration\Sites\Subnets container in the DS. No subnet matched the IP address. Consider adding a subnet object for this IP address.
ExitCode,5779,ExitCode_5779,The site name for this computer is '%1'. That site name is not a valid site name. A site name must be a valid DNS label. Rename the site to be a valid name.
ExitCode,578,ExitCode_578,{No Paging File Specified} No paging file was specified in the system configuration.
ExitCode,5780,ExitCode_5780,The subnet object '%1' appears in the Configuration\Sites\Subnets container in the DS. The name is not syntactically valid. The valid syntax is xx.xx.xx.xx/yy where xx.xx.xx.xx is a valid IP subnet number and yy is the number of bits in the subnet mask. Correct the name of the subnet object.
ExitCode,5781,ExitCode_5781,Dynamic registration or deletion of one or more DNS records associated with DNS domain '%1' failed. These records are used by other computers to locate this server as a domain controller (if the specified domain is an Active Directory domain) or as an LDAP server (if the specified domain is an application partition).Possible causes of failure include: - TCP/IP properties of the network connections of this computer contain wrong IP address(es) of the preferred and alternate DNS servers - Specified preferred and alternate DNS servers are not running - DNS server(s) primary for the records to be registered is not running - Preferred or alternate DNS servers are configured with wrong root hints - Parent DNS zone contains incorrect delegation to the child zone authoritative for the DNS records that failed registrationUSER ACTION Fix possible misconfiguration(s) specified above and initiate registration or deletion of the DNS records by running 'nltest.exe /dsregdns' from the command prompt on the domain controller or by restarting Net Logon service on the domain controller.
ExitCode,5782,ExitCode_5782,Dynamic registration or deregistration of one or more DNS records failed with the following error: %1
ExitCode,5783,ExitCode_5783,The session setup to the Windows NT or Windows 2000 Domain Controller %1 for the domain %2 is not responsive. The current RPC call from Netlogon on \\%3 to %1 has been cancelled.
ExitCode,5784,ExitCode_5784,Site '%2' does not have any Domain Controllers for domain '%3'. Domain Controllers in site '%1' have been automatically selected to cover site '%2' for domain '%3' based on configured Directory Server replication costs.
ExitCode,5785,ExitCode_5785,This Domain Controller no longer automatically covers site '%1' for domain '%2'.
ExitCode,5786,ExitCode_5786,Site '%2' does not have any Global Catalog servers for forest '%3'. Global Catalog servers in site '%1' have been automatically selected to cover site '%2' for forest '%3' based on configured Directory Server replication costs.
ExitCode,5787,ExitCode_5787,This Global Catalog server no longer automatically covers site '%1' for forest '%2'.
ExitCode,5788,ExitCode_5788,Attempt to update HOST Service Principal Names (SPNs) of the computer object in Active Directory failed. The updated values were '%1' and '%2'. The following error occurred: %3
ExitCode,5789,ExitCode_5789,Attempt to update DNS Host Name of the computer object in Active Directory failed. The updated value was '%1'. The following error occurred: %2
ExitCode,579,ExitCode_579,{EXCEPTION} A real-mode application issued a floating-point instruction and floating-point hardware is not present.
ExitCode,5790,ExitCode_5790,No suitable Domain Controller is available for domain %1. An NT4 or older domain controller is available but it cannot be used for authentication purposes in the Windows 2000 or newer domain that this computer is a member of. The following error occurred: %2
ExitCode,5791,ExitCode_5791,The domain of this computer %1 has been downgraded from Windows 2000 or newer to Windows NT4 or older. The computer cannot function properly in this case for authentication purposes. This computer needs to rejoin the domain. The following error occurred: %2
ExitCode,5792,ExitCode_5792,Site '%2' does not have any LDAP servers for non-domain NC '%3'. LDAP servers in site '%1' have been automatically selected to cover site '%2' for non-domain NC '%3' based on configured Directory Server replication costs.
ExitCode,5793,ExitCode_5793,This LDAP server no longer automatically covers site '%1' for non-domain NC '%2'.
ExitCode,5794,ExitCode_5794,Site '%2' is no longer manually configured in the registry as covered by this Domain Controller for domain '%3'. As a result site '%2' does not have any Domain Controllers for domain '%3'. Domain Controllers in site '%1' have been automatically selected to cover site '%2' for domain '%3' based on configured Directory Server replication costs.
ExitCode,5795,ExitCode_5795,This Domain Controller no longer automatically covers site '%1' for domain '%2'. However site '%1' is still (manually) covered by this Domain Controller for domain '%2' since this site has been manually configured in the registry.
ExitCode,5796,ExitCode_5796,Site '%2' is no longer manually configured in the registry as covered by this Global Catalog server for forest '%3'. As a result site '%2' does not have any Global Catalog servers for forest '%3'. Global Catalog servers in site '%1' have been automatically selected to cover site '%2' for forest '%3' based on configured Directory Server replication costs.
ExitCode,5797,ExitCode_5797,This Global Catalog server no longer automatically covers site '%1' for forest '%2'. However site '%1' is still (manually) covered by this Global catalog for forest '%2' since this site has been manually configured in the registry.
ExitCode,5798,ExitCode_5798,Site '%2' is no longer manually configured in the registry as covered by this LDAP server for non-domain NC '%3'. As a result site '%2' does not have any LDAP servers for non-domain NC '%3'. LDAP servers in site '%1' have been automatically selected to cover site '%2' for non-domain NC '%3' based on configured Directory Server replication costs.
ExitCode,5799,ExitCode_5799,This LDAP server no longer automatically covers site '%1' for non-domain NC '%2'. However site '%1' is still (manually) covered by this LDAP server for non-domain NC '%2' since this site has been manually configured in the registry.
ExitCode,58,ExitCode_58,The specified server cannot perform the requested operation.
ExitCode,580,ExitCode_580,An event pair synchronization operation was performed using the thread specific client/server event pair object but no event pair object was associated with the thread.
ExitCode,5800,ExitCode_5800,Attempt to update DnsHostName and HOST Service Principal Name (SPN) attributes of the computer object in Active Directory failed because the Domain Controller '%1' had more than one account with the name '%2' corresponding to this computer. Not having SPNs registered may result in authentication failures for this computer. Contact your domain administrator who may need to manually resolve the account name collision.
ExitCode,5801,ExitCode_5801,Attempt to update DnsHostName and HOST Service Principal Name (SPN) attributes of the computer object in Active Directory failed because this computer account name '%2' could not be mapped to the computer object on Domain Controller '%1'. Not having SPNs registered may result in authentication failures for this computer. Contact your domain administrator. The following technical information may be useful for the resolution of this failure: DsCrackNames status = 0x%3 crack error = 0x%4.
ExitCode,5802,ExitCode_5802,None of the IP addresses (%2) of this Domain Controller map to the configured site '%1'. While this may be a temporary situation due to IP address changes it is generally recommended that the IP address of the Domain Controller (accessible to machines in its domain) maps to the Site which it services. If the above list of IP addresses is stable consider moving this server to a site (or create one if it does not already exist) such that the above IP address maps to the selected site. This may require the creation of a new subnet object (whose range includes the above IP address) which maps to the selected site object.
ExitCode,5803,ExitCode_5803,The following error occurred while reading a parameter '%2' in the Netlogon %1 registry section: %3
ExitCode,5804,ExitCode_5804,The Netlogon %1 registry key contains an invalid value 0x%2 for parameter '%3'. The minimum and maximum values allowed for this parameter are 0x%4 and 0x%5 respectively. The value of 0x%6 has been assigned to this parameter.
ExitCode,5805,ExitCode_5805,The session setup from the computer %1 failed to authenticate. The following error occurred: %2
ExitCode,5806,ExitCode_5806,Dynamic DNS updates have been manually disabled on this domain controller.USER ACTION Reconfigure this domain controller to use dynamic DNS updates or manually add the DNS records from the file '%SystemRoot%\System32\Config\Netlogon.dns' to the DNS database.
ExitCode,5807,ExitCode_5807,During the past %1 hours there have been %2 connections to this Domain Controller from client machines whose IP addresses don't map to any of the existing sites in the enterprise. Those clients therefore have undefined sites and may connect to any Domain Controller including those that are in far distant locations from the clients. A client's site is determined by the mapping of its subnet to one of the existing sites. To move the above clients to one of the sites please consider creating subnet object(s) covering the above IP addresses with mapping to one of the existing sites. The names and IP addresses of the clients in question have been logged on this computer in the following log file '%SystemRoot%\debug\netlogon.log' and potentially in the log file '%SystemRoot%\debug\netlogon.bak' created if the former log becomes full. The log(s) may contain additional unrelated debugging information. To filter out the needed information please search for lines which contain text 'NO_CLIENT_SITE:'. The first word after this string is the client name and the second word is the client IP address. The maximum size of the log(s) is controlled by the following registry DWORD value 'HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Netlogon\Parameters\LogFileMaxSize'; the default is %3 bytes. The current maximum size is %4 bytes. To set a different maximum size create the above registry value and set the desired maximum size in bytes.
ExitCode,5808,ExitCode_5808,The deregistration of some DNS domain controller locator records was aborted at the time of this domain controller demotion because the DNS deregistrations took too long.USER ACTION Manually delete the DNS records listed in the file '%SystemRoot%\System32\Config\Netlogon.dns' from the DNS database.
ExitCode,5809,ExitCode_5809,The NetLogon service on this domain controller has been configured to use port %1 for incoming RPC connections over TCP/IP from remote machines. However the following error occurred when Netlogon attempted to register this port with the RPC endpoint mapper service: %2 This will prevent the NetLogon service on remote machines from connecting to this domain controller over TCP/IP that may result in authentication problems.USER ACTION The specified port is configured via the Group Policy or via a registry value 'DcTcpipPort' under the 'HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Netlogon\Parameters' registry key; the value configured through the Group Policy takes precedence. If the port specified is in error reset it to a correct value. You can also remove this configuration for the port in which case the port will be assigned dynamically by the endpoint mapper at the time the NetLogon service on remote machines makes RPC connections to this domain controller. After the misconfiguration is corrected restart the NetLogon service on this machine and verify that this event log no longer appears.
ExitCode,581,ExitCode_581,A Windows Server has an incorrect configuration.
ExitCode,5810,ExitCode_5810,During the past %1 hours this domain controller has received %2 connections from dual-stack IPv4/IPv6 clients with partial subnet-site mappings. A client has a partial subnet-site mapping if its IPv4 address is mapped to a site but its global IPv6 address is not mapped to a site or vice versa. To ensure correct behavior for applications running on member computers and servers that rely on subnet-site mappings dual-stack IPv4/IPv6 clients must have both IPv4 and global IPv6 addresses mapped to the same site. If a partially mapped client attempts to connect to this domain controller using its unmapped IP address its mapped address is used for the client's site mapping.The log files %SystemRoot%\debug\netlogon.log or %SystemRoot%\debug\netlogon.bak contain the name unmapped IP address and mapped IP address for each partially mapped client. The log files may also contain unrelated debugging information. To locate the information pertaining to partial-subnet mappings search for lines that contain the text 'PARTIAL_CLIENT_SITE_MAPPING:'. The first word after this text is the client name. Following the client name is the client's unmapped IP address (the IP address that does not have a subnet-site mapping) and the client's mapped IP address which was used to return site information.USER ACTION Use the Active Directory Sites and Services management console (MMC) snap-in to add the subnet mapping for the unmapped IP addresses to the same site being used by the mapped IP addresses. When adding site mappings for IPv6 addresses you should use global IPv6 addresses and not for instance temporary link-local or site-local IPv6 addresses.The default maximum size of the log files is %3 bytes. The current maximum size is %4 bytes. To set a different maximum size create the following registry DWORD value to specify the maximum size in bytes: HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Netlogon\Parameters\LogFileMaxSize
ExitCode,5811,ExitCode_5811,The dynamic registration of the DNS record '%1' for the remote domain controller '%3' failed on the following DNS server:DNS server IP address: %4 Returned Response Code (RCODE): %5 Returned Status Code: %6For computers and users to locate the domain controller '%3' this record must be registered in DNS.USER ACTION Determine what might have caused this failure resolve the problem and initiate registration of the DNS records by the domain controller '%3'. For help with determining and resolving the problem see Help and Support for information about troubleshooting DNS. To initiate registration of the DNS records by the domain controller '%3' run 'nltest.exe /dsregdns' from the command prompt on the domain controller '%3' or restart the Net Logon service on the domain controller '%3'. Nltest.exe is a command line tool that is built into Windows Server. As a workaround you can manually add this record to DNS but it is not recommended because you then must manually update any changes it requires hereafter.ADDITIONAL DATA Error Value: %2
ExitCode,5812,ExitCode_5812,The dynamic deregistration of the DNS record '%1' for the remote domain controller '%3' failed on the following DNS server:DNS server IP address: %4 Returned Response Code (RCODE): %5 Returned Status Code: %6USER ACTION To prevent remote computers from attempting to connect to the domain controller '%3' using an invalid record delete the record '%1' manually or troubleshoot the root cause behind the dynamic deregistration failure. To learn more about troubleshooting DNS see Help and Support.ADDITIONAL DATA Error Value: %2
ExitCode,5813,ExitCode_5813,The dynamic registration request for the DNS record '%1' has been rejected by the remote domain controller '%2'. Error: '%3'For computers and users to locate this domain controller this record must be registered in DNS. If the problem persists please contact your domain administrator.
ExitCode,5814,ExitCode_5814,The dynamic deregistration request of the DNS record '%1' has been rejected by the remote domain controller '%2'. Error: '%3'To prevent remote computers from connecting unnecessarily to this domain controller an administrator with sufficient privileges must manually delete the record on the DNS server that hosts it.
ExitCode,5815,ExitCode_5815,The remoting of the dynamic update request for the local domain controller's DNS records through a secure session has failed with error '%1'.For other computers and member servers to locate this domain controller the appropriate records must be registered in DNS. On this domain controller look for events related to failure to set up a secure session to determine why the request is failing. If the problem persists please contact your domain administrator.
ExitCode,5816,ExitCode_5816,Netlogon has failed an authentication request of account %1 in domain %2. The request timed out before it could be sent to domain controller %3 in domain %4. This is the first failure. If the problem continues consolidated events will be logged about every %5 minutes. Please see http://support.microsoft.com/kb/2654097 for more information.
ExitCode,5817,ExitCode_5817,Netlogon has failed an additional %1 authentication requests in the last %2 minutes. The requests timed out before they could be sent to domain controller %3 in domain %4. Please see http://support.microsoft.com/kb/2654097 for more information.
ExitCode,5818,ExitCode_5818,Netlogon took more than %1 seconds for an authentication request of account %2 in domain %3 through domain controller %4 in domain %5. This is the first warning. If the problem persists a recurring event will be logged every %6 minutes. Please see http://support.microsoft.com/kb/2654097 for more information on this error.
ExitCode,5819,ExitCode_5819,Netlogon took more than %1 seconds for %2 authentication requests through domain controller %3 in domain %4 in the last %5 minutes. Please see http://support.microsoft.com/kb/2654097 for more information.
ExitCode,582,ExitCode_582,An illegal character was encountered. For a multi-byte character set this includes a lead byte without a succeeding trail byte. For the Unicode character set this includes the characters 0xFFFF and 0xFFFE.
ExitCode,5820,ExitCode_5820,The Netlogon service could not add the AuthZ RPC interface. The service was terminated. The following error occurred: '%1'
ExitCode,5821,ExitCode_5821,The Netlogon service failed to initialize the AuthZ resource manager. The service was terminated. The following error occurred: '%1'.
ExitCode,5822,ExitCode_5822,The Netlogon service failed to initialize the security descriptor for the Netlogon RPC interface. The service was terminated. The following error occurred: '%1'.
ExitCode,5823,ExitCode_5823,The system successfully changed its password on the domain controller %1. This event is logged when the password for the computer account is changed by the system. It is logged on the computer that changed the password.
ExitCode,5824,ExitCode_5824,The system successfully changed the password for managed service account %1 on the domain controller %2. This event is logged when the password for a standalone managed service account is changed by the system. It is logged on the computer that changed the password.
ExitCode,583,ExitCode_583,The Unicode character is not defined in the Unicode character set installed on the system.
ExitCode,584,ExitCode_584,The paging file cannot be created on a floppy diskette.
ExitCode,585,ExitCode_585,The system BIOS failed to connect a system interrupt to the device or bus for which the device is connected.
ExitCode,586,ExitCode_586,This operation is only allowed for the Primary Domain Controller of the domain.
ExitCode,587,ExitCode_587,An attempt was made to acquire a mutant such that its maximum count would have been exceeded.
ExitCode,588,ExitCode_588,A volume has been accessed for which a file system driver is required that has not yet been loaded.
ExitCode,589,ExitCode_589,{Registry File Failure} The registry cannot load the hive (file): %hs or its log or alternate. It is corrupt absent or not writable.
ExitCode,5890,ExitCode_5890,An operation was attempted that is incompatible with the current membership state of the node.
ExitCode,5891,ExitCode_5891,The quorum resource does not contain the quorum log.
ExitCode,5892,ExitCode_5892,The membership engine requested shutdown of the cluster service on this node.
ExitCode,5893,ExitCode_5893,The join operation failed because the cluster instance ID of the joining node does not match the cluster instance ID of the sponsor node.
ExitCode,5894,ExitCode_5894,A matching cluster network for the specified IP address could not be found.
ExitCode,5895,ExitCode_5895,The actual data type of the property did not match the expected data type of the property.
ExitCode,5896,ExitCode_5896,The cluster node was evicted from the cluster successfully but the node was not cleaned up. To determine what cleanup steps failed and how to recover see the Failover Clustering application event log using Event Viewer.
ExitCode,5897,ExitCode_5897,Two or more parameter values specified for a resource's properties are in conflict.
ExitCode,5898,ExitCode_5898,This computer cannot be made a member of a cluster.
ExitCode,5899,ExitCode_5899,This computer cannot be made a member of a cluster because it does not have the correct version of Windows installed.
ExitCode,59,ExitCode_59,An unexpected network error occurred.
ExitCode,590,ExitCode_590,{Unexpected Failure in DebugActiveProcess} An unexpected failure occurred while processing a DebugActiveProcess API request. You may choose OK to terminate the process or Cancel to ignore the error.
ExitCode,5900,ExitCode_5900,A cluster cannot be created with the specified cluster name because that cluster name is already in use. Specify a different name for the cluster.
ExitCode,5901,ExitCode_5901,The cluster configuration action has already been committed.
ExitCode,5902,ExitCode_5902,The cluster configuration action could not be rolled back.
ExitCode,5903,ExitCode_5903,The drive letter assigned to a system disk on one node conflicted with the drive letter assigned to a disk on another node.
ExitCode,5904,ExitCode_5904,One or more nodes in the cluster are running a version of Windows that does not support this operation.
ExitCode,5905,ExitCode_5905,The name of the corresponding computer account doesn't match the Network Name for this resource.
ExitCode,5906,ExitCode_5906,No network adapters are available.
ExitCode,590610,ExitCode_590610,The function completed successfully but must be called again to complete the context
ExitCode,590611,ExitCode_590611,The function completed successfully but CompleteToken must be called
ExitCode,590612,ExitCode_590612,The function completed successfully but both CompleteToken and this function must be called to complete the context
ExitCode,590613,ExitCode_590613,The logon was completed but no network authority was available. The logon was made using locally known information
ExitCode,590615,ExitCode_590615,The context has expired and can no longer be used.
ExitCode,590624,ExitCode_590624,The credentials supplied were not complete and could not be verified. Additional information can be returned from the context.
ExitCode,590625,ExitCode_590625,The context data must be renegotiated with the peer.
ExitCode,590627,ExitCode_590627,There is no LSA mode context associated with this context.
ExitCode,590684,ExitCode_590684,A signature operation must be performed before the user can authenticate.
ExitCode,590688,ExitCode_590688,The recipient rejected the renegotiation request.
ExitCode,590692,ExitCode_590692,The returned buffer is only a fragment of the message. More fragments need to be returned.
ExitCode,590694,ExitCode_590694,The function completed successfully but must be called again to complete the context. Early start can be used.
ExitCode,5907,ExitCode_5907,The cluster node has been poisoned.
ExitCode,5908,ExitCode_5908,The group is unable to accept the request since it is moving to another node.
ExitCode,5909,ExitCode_5909,The resource type cannot accept the request since is too busy performing another operation.
ExitCode,591,ExitCode_591,{Fatal System Error} The %hs system process terminated unexpectedly with a status of 0x
ExitCode,5910,ExitCode_5910,The call to the cluster resource DLL timed out.
ExitCode,5911,ExitCode_5911,The address is not valid for an IPv6 Address resource. A global IPv6 address is required and it must match a cluster network. Compatibility addresses are not permitted.
ExitCode,5912,ExitCode_5912,An internal cluster error occurred. A call to an invalid function was attempted.
ExitCode,5913,ExitCode_5913,A parameter value is out of acceptable range.
ExitCode,5914,ExitCode_5914,A network error occurred while sending data to another node in the cluster. The number of bytes transmitted was less than required.
ExitCode,5915,ExitCode_5915,An invalid cluster registry operation was attempted.
ExitCode,5916,ExitCode_5916,An input string of characters is not properly terminated.
ExitCode,5917,ExitCode_5917,An input string of characters is not in a valid format for the data it represents.
ExitCode,5918,ExitCode_5918,An internal cluster error occurred. A cluster database transaction was attempted while a transaction was already in progress.
ExitCode,5919,ExitCode_5919,An internal cluster error occurred. There was an attempt to commit a cluster database transaction while no transaction was in progress.
ExitCode,592,ExitCode_592,{Data Not Accepted} The TDI client could not handle the data received during an indication.
ExitCode,5920,ExitCode_5920,An internal cluster error occurred. Data was not properly initialized.
ExitCode,5921,ExitCode_5921,An error occurred while reading from a stream of data. An unexpected number of bytes was returned.
ExitCode,5922,ExitCode_5922,An error occurred while writing to a stream of data. The required number of bytes could not be written.
ExitCode,5923,ExitCode_5923,An error occurred while deserializing a stream of cluster data.
ExitCode,5924,ExitCode_5924,One or more property values for this resource are in conflict with one or more property values associated with its dependent resource(s).
ExitCode,5925,ExitCode_5925,A quorum of cluster nodes was not present to form a cluster.
ExitCode,5926,ExitCode_5926,The cluster network is not valid for an IPv6 Address resource or it does not match the configured address.
ExitCode,5927,ExitCode_5927,The cluster network is not valid for an IPv6 Tunnel resource. Check the configuration of the IP Address resource on which the IPv6 Tunnel resource depends.
ExitCode,5928,ExitCode_5928,Quorum resource cannot reside in the Available Storage group.
